,typeofaction,sourceid,destinationid,amountofmoney,date,isfraud,typeoffraud
819,transfer,65145,96091,7621775,2019-05-03 14:03:00,1,type2
820,transfer,96091,46638,7621775,2019-05-11 15:28:00,1,type2
821,transfer,46638,50729,7621775,2019-05-24 13:02:00,1,type2
822,transfer,50729,90209,7621775,2019-05-27 14:48:00,1,type2
823,transfer,90209,75622,7621775,2019-05-30 15:30:00,1,type2
824,transfer,75622,73215,7621775,2019-05-31 15:51:00,1,type2
825,transfer,73215,89274,7621775,2019-06-10 15:17:00,1,type2
826,transfer,89274,64868,7621775,2019-06-21 12:41:00,1,type2
827,transfer,64868,99007,7621775,2019-07-08 09:32:00,1,type2
828,transfer,99007,77724,7621775,2019-07-16 14:27:00,1,type2
829,transfer,77724,46022,7621775,2019-07-19 10:07:00,1,type2
830,transfer,58107,95867,6937925,2019-03-10 14:17:00,1,type2
831,transfer,95867,98698,6937925,2019-03-29 12:48:00,1,type2
832,transfer,98698,67570,6937925,2019-04-14 11:20:00,1,type2
833,transfer,67570,32548,6937925,2019-04-22 08:07:00,1,type2
834,transfer,32548,55468,6937925,2019-04-22 11:50:00,1,type2
835,transfer,55468,4017,6937925,2019-05-12 09:25:00,1,type2
836,transfer,4017,33174,6937925,2019-05-19 14:23:00,1,type2
837,transfer,33174,81173,6937925,2019-05-21 13:19:00,1,type2
838,transfer,81173,48265,6937925,2019-07-10 08:18:00,1,type2
839,transfer,34989,47569,5806795,2019-02-25 11:10:00,1,type2
840,transfer,47569,54151,5806795,2019-03-12 10:41:00,1,type2
841,transfer,54151,44075,5806795,2019-03-15 08:29:00,1,type2
842,transfer,44075,55646,5806795,2019-03-27 14:43:00,1,type2
843,transfer,55646,86023,5806795,2019-04-02 13:38:00,1,type2
844,transfer,86023,65468,5806795,2019-04-11 15:11:00,1,type2
845,transfer,65468,70267,5806795,2019-04-13 11:27:00,1,type2
846,transfer,70267,93794,5806795,2019-05-02 14:55:00,1,type2
847,transfer,93794,98765,5806795,2019-05-25 15:42:00,1,type2
848,transfer,98765,75873,5806795,2019-06-12 10:48:00,1,type2
849,transfer,75873,57428,5806795,2019-06-14 10:35:00,1,type2
850,transfer,57428,55403,5806795,2019-06-17 10:55:00,1,type2
851,transfer,55403,21474,5806795,2019-06-18 09:35:00,1,type2
852,transfer,21474,47698,5806795,2019-07-13 09:28:00,1,type2
853,transfer,47698,82632,5806795,2019-07-19 09:05:00,1,type2
854,transfer,21697,31137,6738027,2019-02-26 14:45:00,1,type2
855,transfer,31137,57938,6738027,2019-03-18 08:38:00,1,type2
856,transfer,57938,41703,6738027,2019-03-19 09:32:00,1,type2
857,transfer,41703,46047,6738027,2019-03-21 14:55:00,1,type2
858,transfer,46047,74994,6738027,2019-04-19 10:06:00,1,type2
859,transfer,74994,23866,6738027,2019-04-22 15:16:00,1,type2
860,transfer,23866,91137,6738027,2019-05-04 12:41:00,1,type2
861,transfer,91137,12080,6738027,2019-05-15 09:16:00,1,type2
862,transfer,12080,67573,6738027,2019-05-16 15:31:00,1,type2
863,transfer,67573,21941,6738027,2019-05-19 10:58:00,1,type2
864,transfer,21941,76094,6738027,2019-05-20 13:38:00,1,type2
865,transfer,76094,78341,6738027,2019-05-23 09:12:00,1,type2
866,transfer,78341,81126,6738027,2019-06-08 15:27:00,1,type2
867,transfer,81126,2720,6738027,2019-06-17 08:20:00,1,type2
868,transfer,2720,12602,6738027,2019-07-05 15:33:00,1,type2
869,transfer,12602,39850,6738027,2019-07-08 11:56:00,1,type2
870,transfer,39850,12122,6738027,2019-07-08 13:59:00,1,type2
871,transfer,13911,92420,7525659,2019-02-23 10:50:00,1,type2
872,transfer,92420,31871,7525659,2019-02-26 08:12:00,1,type2
873,transfer,31871,861,7525659,2019-04-01 10:03:00,1,type2
874,transfer,861,56503,7525659,2019-04-05 11:06:00,1,type2
875,transfer,56503,12445,7525659,2019-04-23 08:57:00,1,type2
876,transfer,12445,97343,7525659,2019-04-29 13:08:00,1,type2
877,transfer,97343,12363,7525659,2019-05-01 10:42:00,1,type2
878,transfer,12363,60363,7525659,2019-05-04 14:37:00,1,type2
879,transfer,60363,29297,7525659,2019-05-08 14:20:00,1,type2
880,transfer,29297,27522,7525659,2019-06-02 14:43:00,1,type2
881,transfer,27522,59201,7525659,2019-06-10 15:37:00,1,type2
882,transfer,59201,38897,7525659,2019-06-19 11:48:00,1,type2
883,transfer,38897,24193,7525659,2019-06-26 13:08:00,1,type2
884,transfer,24193,31031,7525659,2019-07-09 13:56:00,1,type2
885,transfer,31031,51196,7525659,2019-07-15 14:30:00,1,type2
886,transfer,51196,92222,7525659,2019-07-16 10:03:00,1,type2
887,transfer,92222,78300,7525659,2019-07-19 10:34:00,1,type2
888,transfer,3508,28046,328814,2019-05-01 10:40:00,1,type3
889,transfer,13772,28046,328814,2019-06-23 10:37:00,1,type3
890,transfer,75661,28046,328814,2019-03-21 10:48:00,1,type3
891,transfer,46526,28046,328814,2019-05-31 10:04:00,1,type3
892,transfer,34227,28046,328814,2019-05-11 12:32:00,1,type3
893,transfer,3714,28046,328814,2019-06-08 08:47:00,1,type3
894,transfer,2658,28046,328814,2019-04-30 09:16:00,1,type3
895,transfer,8221,28046,328814,2019-06-27 08:53:00,1,type3
896,transfer,23177,28046,328814,2019-03-23 15:04:00,1,type3
897,transfer,6847,28046,328814,2019-03-31 13:29:00,1,type3
898,transfer,70416,28046,328814,2019-07-01 08:54:00,1,type3
899,transfer,67248,28046,328814,2019-05-22 08:29:00,1,type3
900,transfer,93447,28046,328814,2019-04-03 09:16:00,1,type3
901,transfer,45366,28046,328814,2019-03-08 10:52:00,1,type3
902,transfer,91907,28046,328814,2019-03-22 11:27:00,1,type3
903,transfer,89933,28046,328814,2019-05-25 12:32:00,1,type3
904,transfer,48369,28046,328814,2019-03-02 09:54:00,1,type3
905,transfer,26481,28046,328815,2019-04-12 10:15:00,1,type3
906,transfer,82518,28046,328815,2019-03-10 08:12:00,1,type3
907,transfer,87410,90946,222031,2019-07-08 08:34:00,1,type3
908,transfer,63097,90946,222031,2019-06-12 12:50:00,1,type3
909,transfer,66494,90946,222031,2019-07-10 09:41:00,1,type3
910,transfer,18860,90946,222031,2019-06-15 15:10:00,1,type3
911,transfer,77175,90946,222032,2019-03-26 08:54:00,1,type3
912,transfer,20337,90946,222032,2019-04-27 09:13:00,1,type3
913,transfer,91453,90946,222032,2019-06-05 09:57:00,1,type3
914,transfer,50842,90946,222032,2019-03-27 13:38:00,1,type3
915,transfer,92791,90946,222032,2019-04-23 15:11:00,1,type3
916,transfer,13618,90946,222032,2019-05-02 11:13:00,1,type3
917,transfer,54048,90946,222032,2019-04-24 14:48:00,1,type3
918,transfer,83487,90946,222032,2019-02-22 11:15:00,1,type3
919,transfer,23289,90946,222032,2019-03-20 15:16:00,1,type3
920,transfer,1133,90946,222032,2019-05-12 09:30:00,1,type3
921,transfer,24249,90946,222032,2019-05-19 10:12:00,1,type3
922,transfer,16422,90946,222032,2019-05-24 14:38:00,1,type3
923,transfer,82454,90946,222032,2019-05-11 15:11:00,1,type3
924,transfer,23803,90946,222032,2019-05-14 08:05:00,1,type3
925,transfer,19584,90946,222032,2019-04-25 13:16:00,1,type3
926,transfer,67950,90946,222032,2019-06-20 08:47:00,1,type3
927,transfer,34685,90946,222032,2019-05-16 11:23:00,1,type3
928,transfer,98981,90946,222032,2019-04-02 15:34:00,1,type3
929,transfer,17988,90946,222032,2019-07-12 12:48:00,1,type3
930,transfer,185,6477,518689,2019-02-24 13:49:00,1,type3
931,transfer,58026,6477,518689,2019-04-21 10:23:00,1,type3
932,transfer,73371,6477,518689,2019-03-12 12:05:00,1,type3
933,transfer,64845,6477,518689,2019-02-26 13:27:00,1,type3
934,transfer,58869,6477,518689,2019-04-10 13:05:00,1,type3
935,transfer,78041,6477,518689,2019-05-08 10:33:00,1,type3
936,transfer,8400,6477,518689,2019-04-19 12:19:00,1,type3
937,transfer,3361,6477,518689,2019-03-13 08:47:00,1,type3
938,transfer,94130,6477,518689,2019-06-03 11:35:00,1,type3
939,transfer,47205,6477,518689,2019-04-16 11:43:00,1,type3
940,transfer,23636,6477,518689,2019-05-02 13:07:00,1,type3
941,transfer,19626,6477,518689,2019-03-08 09:20:00,1,type3
942,transfer,14656,6477,518690,2019-07-04 12:56:00,1,type3
943,transfer,46307,6477,518690,2019-04-13 15:22:00,1,type3
944,transfer,26783,6477,518690,2019-05-15 10:50:00,1,type3
945,transfer,77238,61346,288350,2019-03-18 08:31:00,1,type3
946,transfer,33443,61346,288350,2019-03-30 09:35:00,1,type3
947,transfer,3092,61346,288350,2019-03-11 13:14:00,1,type3
948,transfer,38007,61346,288350,2019-05-27 15:16:00,1,type3
949,transfer,23784,61346,288350,2019-06-24 12:13:00,1,type3
950,transfer,46627,61346,288350,2019-03-07 08:14:00,1,type3
951,transfer,88916,61346,288350,2019-05-08 14:10:00,1,type3
952,transfer,86756,61346,288350,2019-06-10 15:14:00,1,type3
953,transfer,64716,61346,288350,2019-07-19 15:56:00,1,type3
954,transfer,84051,61346,288350,2019-05-14 11:49:00,1,type3
955,transfer,82508,61346,288350,2019-03-17 10:51:00,1,type3
956,transfer,61286,61346,288350,2019-05-04 14:59:00,1,type3
957,transfer,99179,61346,288350,2019-05-30 13:05:00,1,type3
958,transfer,20814,61346,288350,2019-05-11 13:12:00,1,type3
959,transfer,19682,61346,288350,2019-07-14 09:33:00,1,type3
960,transfer,52890,61346,288350,2019-02-20 10:23:00,1,type3
961,transfer,53113,61346,288350,2019-06-29 12:42:00,1,type3
962,transfer,98174,61346,288350,2019-05-26 08:00:00,1,type3
963,transfer,53589,61346,288350,2019-03-31 09:41:00,1,type3
964,transfer,20451,61346,288350,2019-07-14 15:22:00,1,type3
965,transfer,19833,61346,288351,2019-06-08 09:57:00,1,type3
966,transfer,33427,61346,288351,2019-03-12 12:25:00,1,type3
967,transfer,7181,61346,288351,2019-03-03 08:07:00,1,type3
968,transfer,92983,61346,288351,2019-04-13 15:08:00,1,type3
969,transfer,68789,18165,1342478,2019-04-04 12:21:00,1,type3
970,transfer,21067,18165,1342478,2019-04-13 15:54:00,1,type3
971,transfer,65809,18165,1342478,2019-06-02 14:54:00,1,type3
972,transfer,83145,18165,1342479,2019-06-21 11:27:00,1,type3
973,transfer,25563,9987,652281,2019-05-06 15:59:00,1,type3
974,transfer,86657,9987,652281,2019-05-31 15:42:00,1,type3
975,transfer,78922,9987,652281,2019-05-01 12:06:00,1,type3
976,transfer,91710,9987,652281,2019-04-14 12:06:00,1,type3
977,transfer,98646,9987,652281,2019-06-26 11:52:00,1,type3
978,transfer,70703,9987,652281,2019-02-27 10:22:00,1,type3
979,transfer,87579,9987,652281,2019-06-15 08:41:00,1,type3
980,transfer,4387,9987,652281,2019-04-25 15:01:00,1,type3
981,transfer,89776,9987,652281,2019-04-14 15:48:00,1,type3
982,transfer,5908,9987,652281,2019-05-17 08:48:00,1,type3
983,transfer,43528,9987,652282,2019-06-25 13:32:00,1,type3
984,transfer,76945,59470,335914,2019-05-24 08:38:00,1,type3
985,transfer,64186,59470,335914,2019-05-11 11:18:00,1,type3
986,transfer,863,59470,335914,2019-07-10 15:04:00,1,type3
987,transfer,49822,59470,335914,2019-03-26 10:02:00,1,type3
988,transfer,19706,59470,335914,2019-07-06 09:38:00,1,type3
989,transfer,21777,59470,335914,2019-05-12 09:55:00,1,type3
990,transfer,38586,59470,335914,2019-06-02 14:38:00,1,type3
991,transfer,65014,59470,335914,2019-06-07 11:45:00,1,type3
992,transfer,4862,59470,335914,2019-03-02 12:18:00,1,type3
993,transfer,65944,59470,335914,2019-03-19 11:03:00,1,type3
994,transfer,10011,59470,335914,2019-06-21 15:49:00,1,type3
995,transfer,1916,59470,335914,2019-05-30 13:22:00,1,type3
996,transfer,37651,59470,335915,2019-05-22 09:41:00,1,type3
997,transfer,91064,59470,335915,2019-07-04 15:06:00,1,type3
998,transfer,49879,59470,335915,2019-06-29 12:27:00,1,type3
999,transfer,88336,59470,335915,2019-07-11 09:58:00,1,type3
1000,transfer,77247,59470,335915,2019-03-23 08:30:00,1,type3
1001,transfer,13183,59470,335915,2019-05-30 14:52:00,1,type3
1002,transfer,11647,59470,335915,2019-07-06 11:53:00,1,type3
1003,transfer,46359,59470,335915,2019-06-08 11:49:00,1,type3
1004,transfer,41405,59470,335915,2019-04-07 10:17:00,1,type3
1005,transfer,26097,59470,335915,2019-04-06 11:41:00,1,type3
1006,transfer,69397,59470,335915,2019-03-15 08:41:00,1,type3
1007,transfer,35866,35270,335248,2019-07-04 11:00:00,1,type3
1008,transfer,38833,35270,335248,2019-07-13 10:15:00,1,type3
1009,transfer,10607,35270,335248,2019-04-07 12:26:00,1,type3
1010,transfer,27119,35270,335248,2019-06-12 14:13:00,1,type3
1011,transfer,15486,35270,335248,2019-06-22 14:42:00,1,type3
1012,transfer,45257,35270,335248,2019-06-29 13:41:00,1,type3
1013,transfer,51984,35270,335249,2019-07-05 14:10:00,1,type3
1014,transfer,55321,35270,335249,2019-03-20 11:07:00,1,type3
1015,transfer,25847,35270,335249,2019-02-28 10:19:00,1,type3
1016,transfer,74350,35270,335249,2019-05-20 14:06:00,1,type3
1017,transfer,45645,35270,335249,2019-06-06 09:41:00,1,type3
1018,transfer,26144,35270,335249,2019-04-30 15:08:00,1,type3
1019,transfer,195,35270,335249,2019-06-19 15:16:00,1,type3
1020,transfer,67040,35270,335249,2019-05-04 09:58:00,1,type3
1021,transfer,10681,35270,335249,2019-03-22 12:17:00,1,type3
1022,transfer,67565,35270,335249,2019-07-12 13:18:00,1,type3
1023,transfer,91877,35270,335249,2019-05-19 10:36:00,1,type3
1024,transfer,41461,35270,335249,2019-07-07 15:51:00,1,type3
1025,transfer,68821,35270,335249,2019-05-08 13:25:00,1,type3
1026,transfer,80604,35270,335249,2019-05-28 09:26:00,1,type3
1027,transfer,75203,35270,335249,2019-04-27 08:28:00,1,type3
1028,transfer,80621,35270,335249,2019-02-25 08:02:00,1,type3
1029,transfer,14648,3329,422087,2019-03-29 08:44:00,1,type3
1030,transfer,33004,3329,422087,2019-05-20 08:29:00,1,type3
1031,transfer,83005,3329,422087,2019-07-18 08:02:00,1,type3
1032,transfer,91170,3329,422087,2019-04-24 09:30:00,1,type3
1033,transfer,90598,3329,422087,2019-05-27 08:48:00,1,type3
1034,transfer,45283,3329,422087,2019-03-28 12:45:00,1,type3
1035,transfer,99667,3329,422087,2019-06-06 15:14:00,1,type3
1036,transfer,43452,3329,422087,2019-05-11 11:05:00,1,type3
1037,transfer,4089,3329,422087,2019-05-06 11:35:00,1,type3
1038,transfer,54477,3329,422088,2019-05-01 12:28:00,1,type3
1039,transfer,43041,3329,422088,2019-05-13 12:31:00,1,type3
1040,transfer,56477,3329,422088,2019-05-16 08:47:00,1,type3
1041,transfer,95692,3329,422088,2019-04-18 11:18:00,1,type3
1042,transfer,34586,3329,422088,2019-02-23 08:17:00,1,type3
1043,transfer,5927,78494,671096,2019-06-18 09:52:00,1,type3
1044,transfer,26735,78494,671096,2019-07-10 09:21:00,1,type3
1045,transfer,91357,78494,671096,2019-05-21 14:43:00,1,type3
1046,transfer,2855,78494,671096,2019-03-19 11:05:00,1,type3
1047,transfer,5964,78494,671096,2019-04-19 09:53:00,1,type3
1048,transfer,97813,78494,671096,2019-07-07 13:46:00,1,type3
1049,transfer,59819,78494,671096,2019-07-02 12:17:00,1,type3
1050,transfer,14528,78494,671097,2019-04-21 10:01:00,1,type3
1051,transfer,2289,78494,671097,2019-05-21 13:00:00,1,type3
1052,transfer,86267,78494,671097,2019-06-13 13:56:00,1,type3
1053,transfer,88642,78494,671097,2019-02-22 10:00:00,1,type3
1054,transfer,8130,14943,525626,2019-05-04 09:38:00,1,type3
1055,transfer,21197,14943,525626,2019-03-16 10:01:00,1,type3
1056,transfer,19621,14943,525626,2019-06-04 09:50:00,1,type3
1057,transfer,42723,14943,525627,2019-07-06 10:25:00,1,type3
1058,transfer,79857,14943,525627,2019-03-06 09:11:00,1,type3
1059,transfer,60514,14943,525627,2019-05-22 13:06:00,1,type3
1060,transfer,44454,14943,525627,2019-06-22 11:29:00,1,type3
1061,transfer,60370,14943,525627,2019-07-09 15:33:00,1,type3
1062,transfer,2064,14943,525627,2019-04-09 10:29:00,1,type3
1063,transfer,62418,14943,525627,2019-06-05 11:55:00,1,type3
1064,transfer,11340,14943,525627,2019-07-01 09:37:00,1,type3
1065,transfer,27771,14943,525627,2019-03-18 12:52:00,1,type3
1066,transfer,18220,14943,525627,2019-05-02 09:36:00,1,type3
1067,transfer,74485,14943,525627,2019-04-24 14:01:00,1,type3
1068,transfer,6709,83988,268781,2019-06-19 09:22:00,1,type3
1069,transfer,17928,83988,268781,2019-03-11 11:37:00,1,type3
1070,transfer,27234,83988,268781,2019-03-31 10:50:00,1,type3
1071,transfer,89991,83988,268781,2019-06-20 09:21:00,1,type3
1072,transfer,56885,83988,268781,2019-05-06 12:14:00,1,type3
1073,transfer,6762,83988,268781,2019-05-05 08:47:00,1,type3
1074,transfer,18238,83988,268782,2019-05-21 09:15:00,1,type3
1075,transfer,86712,83988,268782,2019-07-06 13:29:00,1,type3
1076,transfer,45183,83988,268782,2019-04-16 12:17:00,1,type3
1077,transfer,76123,83988,268782,2019-04-22 08:21:00,1,type3
1078,transfer,17617,83988,268782,2019-03-31 13:41:00,1,type3
1079,transfer,72998,83988,268782,2019-04-02 14:49:00,1,type3
1080,transfer,52661,83988,268782,2019-05-17 13:16:00,1,type3
1081,transfer,50574,83988,268782,2019-04-18 09:34:00,1,type3
1082,transfer,18529,83988,268782,2019-02-26 09:56:00,1,type3
1083,transfer,2266,83988,268782,2019-03-23 09:25:00,1,type3
1084,transfer,48134,83988,268782,2019-07-20 13:11:00,1,type3
1085,transfer,6754,83988,268782,2019-03-22 13:19:00,1,type3
1086,transfer,11196,83988,268782,2019-04-15 10:15:00,1,type3
1087,transfer,53924,83988,268782,2019-04-18 15:01:00,1,type3
1088,transfer,58557,83988,268782,2019-05-28 11:02:00,1,type3
1089,transfer,54418,83988,268782,2019-04-30 08:40:00,1,type3
1090,transfer,39837,83988,268782,2019-03-03 10:06:00,1,type3
1091,transfer,69085,83988,268782,2019-05-19 12:30:00,1,type3
1092,transfer,13790,78030,594522,2019-04-23 10:09:00,1,type3
1093,transfer,70749,78030,594522,2019-04-11 09:41:00,1,type3
1094,transfer,12655,78030,594522,2019-07-20 09:23:00,1,type3
1095,transfer,71215,78030,594523,2019-05-28 14:47:00,1,type3
1096,transfer,20874,78030,594523,2019-05-26 14:03:00,1,type3
1097,transfer,6547,78030,594523,2019-04-14 08:44:00,1,type3
1098,transfer,71529,78030,594523,2019-04-19 11:55:00,1,type3
1099,transfer,13685,78030,594523,2019-04-02 10:35:00,1,type3
1100,transfer,82303,78030,594523,2019-05-09 08:20:00,1,type3
1101,transfer,27636,78030,594523,2019-03-18 14:55:00,1,type3
1102,transfer,97550,78030,594523,2019-04-16 14:25:00,1,type3
1103,transfer,48013,78030,594523,2019-06-30 15:12:00,1,type3
1104,transfer,66456,31163,363045,2019-06-16 09:08:00,1,type3
1105,transfer,61774,31163,363046,2019-03-31 09:14:00,1,type3
1106,transfer,34552,31163,363046,2019-07-11 10:44:00,1,type3
1107,transfer,94982,31163,363046,2019-05-09 15:25:00,1,type3
1108,transfer,65081,31163,363046,2019-04-20 11:06:00,1,type3
1109,transfer,5217,31163,363046,2019-05-24 15:43:00,1,type3
1110,transfer,25790,31163,363046,2019-06-27 11:34:00,1,type3
1111,transfer,81191,31163,363046,2019-06-27 13:16:00,1,type3
1112,transfer,57980,31163,363046,2019-04-12 08:21:00,1,type3
1113,transfer,31598,31163,363046,2019-04-01 09:34:00,1,type3
1114,transfer,37806,31163,363046,2019-05-10 08:30:00,1,type3
1115,transfer,73783,31163,363046,2019-06-10 12:06:00,1,type3
1116,transfer,91324,31163,363046,2019-04-21 09:37:00,1,type3
1117,transfer,38932,31163,363046,2019-04-21 15:17:00,1,type3
1118,transfer,52383,31163,363046,2019-06-04 09:34:00,1,type3
1119,transfer,30335,31163,363046,2019-03-20 10:48:00,1,type3
1120,transfer,87057,31163,363046,2019-06-22 15:47:00,1,type3
1121,transfer,59658,31163,363046,2019-03-02 15:32:00,1,type3
1122,transfer,62857,94670,376890,2019-03-28 14:19:00,1,type3
1123,transfer,50560,94670,376890,2019-05-10 13:10:00,1,type3
1124,transfer,78834,94670,376890,2019-06-17 10:18:00,1,type3
1125,transfer,93386,94670,376890,2019-03-02 13:31:00,1,type3
1126,transfer,24207,94670,376890,2019-04-20 11:04:00,1,type3
1127,transfer,40873,94670,376890,2019-04-26 14:16:00,1,type3
1128,transfer,52083,94670,376890,2019-05-02 11:37:00,1,type3
1129,transfer,83080,94670,376890,2019-05-03 12:36:00,1,type3
1130,transfer,80596,94670,376890,2019-05-30 13:51:00,1,type3
1131,transfer,84618,94670,376890,2019-04-17 15:57:00,1,type3
1132,transfer,572,94670,376890,2019-05-10 12:31:00,1,type3
1133,transfer,54587,94670,376890,2019-05-30 14:26:00,1,type3
1134,transfer,52697,94670,376890,2019-03-25 09:29:00,1,type3
1135,transfer,56626,94670,376890,2019-03-07 08:18:00,1,type3
1136,transfer,98788,94670,376891,2019-07-02 11:28:00,1,type3
1137,transfer,44299,94670,376891,2019-06-05 14:31:00,1,type3
1138,transfer,82471,77952,288956,2019-05-10 10:53:00,1,type3
1139,transfer,7637,77952,288956,2019-03-21 10:42:00,1,type3
1140,transfer,39500,77952,288956,2019-05-07 09:49:00,1,type3
1141,transfer,42776,77952,288956,2019-02-24 14:16:00,1,type3
1142,transfer,75872,77952,288956,2019-03-27 14:55:00,1,type3
1143,transfer,93198,77952,288956,2019-07-05 09:28:00,1,type3
1144,transfer,97709,77952,288956,2019-02-28 14:44:00,1,type3
1145,transfer,22992,77952,288956,2019-03-29 09:52:00,1,type3
1146,transfer,98881,77952,288956,2019-04-11 13:22:00,1,type3
1147,transfer,71324,77952,288956,2019-04-05 12:07:00,1,type3
1148,transfer,1126,77952,288956,2019-06-17 10:49:00,1,type3
1149,transfer,51853,77952,288956,2019-05-17 12:44:00,1,type3
1150,transfer,60346,77952,288956,2019-06-09 15:12:00,1,type3
1151,transfer,89733,77952,288956,2019-07-12 14:26:00,1,type3
1152,transfer,56678,77952,288956,2019-04-14 09:52:00,1,type3
1153,transfer,33236,77952,288956,2019-06-21 12:06:00,1,type3
1154,transfer,40198,77952,288956,2019-05-13 09:40:00,1,type3
1155,transfer,9287,77952,288956,2019-04-13 11:08:00,1,type3
1156,transfer,1549,77952,288956,2019-03-22 11:58:00,1,type3
1157,transfer,35428,77952,288957,2019-04-23 10:20:00,1,type3
1158,transfer,71059,77952,288957,2019-02-28 12:16:00,1,type3
1159,transfer,51016,77952,288957,2019-05-23 10:03:00,1,type3
1160,transfer,41568,77952,288957,2019-06-18 14:04:00,1,type3
1161,transfer,16346,77952,288957,2019-03-27 11:16:00,1,type3
1162,transfer,75319,77952,288957,2019-07-11 14:01:00,1,type3
1163,transfer,50625,77952,288957,2019-04-24 08:19:00,1,type3
1164,transfer,75610,89131,349000,2019-04-07 08:51:00,1,type3
1165,transfer,42988,89131,349000,2019-06-30 08:52:00,1,type3
1166,transfer,99078,89131,349000,2019-02-27 13:22:00,1,type3
1167,transfer,86998,89131,349000,2019-03-22 15:27:00,1,type3
1168,transfer,23147,89131,349000,2019-03-05 13:02:00,1,type3
1169,transfer,77645,89131,349000,2019-03-08 15:40:00,1,type3
1170,transfer,35651,89131,349000,2019-04-30 11:45:00,1,type3
1171,transfer,3854,89131,349001,2019-05-17 10:36:00,1,type3
1172,transfer,4443,89131,349001,2019-04-22 09:58:00,1,type3
1173,transfer,58609,89131,349001,2019-05-15 14:45:00,1,type3
1174,transfer,9735,89131,349001,2019-03-29 08:39:00,1,type3
1175,transfer,43663,89131,349001,2019-03-01 14:24:00,1,type3
1176,transfer,66349,89131,349001,2019-05-01 12:48:00,1,type3
1177,transfer,23161,89131,349001,2019-05-11 09:07:00,1,type3
1178,transfer,26248,89131,349001,2019-03-03 08:04:00,1,type3
1179,transfer,59605,89131,349001,2019-04-07 09:59:00,1,type3
1180,transfer,98642,89131,349001,2019-07-18 08:38:00,1,type3
1181,transfer,93778,89131,349001,2019-04-11 10:04:00,1,type3
1182,transfer,88746,89131,349001,2019-04-03 08:01:00,1,type3
1183,transfer,75054,89131,349001,2019-05-13 09:33:00,1,type3
1184,transfer,53219,86903,215499,2019-07-10 10:44:00,1,type3
1185,transfer,50275,86903,215499,2019-06-12 08:17:00,1,type3
1186,transfer,46184,86903,215499,2019-04-24 11:04:00,1,type3
1187,transfer,78804,86903,215499,2019-05-11 12:19:00,1,type3
1188,transfer,18690,86903,215499,2019-03-21 15:21:00,1,type3
1189,transfer,46802,86903,215499,2019-05-25 12:41:00,1,type3
1190,transfer,22049,86903,215499,2019-06-24 11:37:00,1,type3
1191,transfer,85286,86903,215499,2019-06-15 12:33:00,1,type3
1192,transfer,67817,86903,215499,2019-03-16 14:45:00,1,type3
1193,transfer,51273,86903,215499,2019-02-25 10:36:00,1,type3
1194,transfer,23801,86903,215499,2019-05-11 09:51:00,1,type3
1195,transfer,63314,86903,215499,2019-05-27 11:25:00,1,type3
1196,transfer,78644,86903,215499,2019-03-28 08:16:00,1,type3
1197,transfer,79739,86903,215499,2019-05-31 10:15:00,1,type3
1198,transfer,35926,86903,215499,2019-03-05 13:09:00,1,type3
1199,transfer,86344,86903,215499,2019-05-30 11:24:00,1,type3
1200,transfer,66835,86903,215499,2019-03-28 11:43:00,1,type3
1201,transfer,10404,86903,215499,2019-05-31 11:14:00,1,type3
1202,transfer,47413,86903,215499,2019-04-27 12:55:00,1,type3
1203,transfer,100000,86903,215499,2019-06-30 13:54:00,1,type3
1204,transfer,4348,86903,215500,2019-07-11 13:10:00,1,type3
1205,transfer,2486,86903,215500,2019-03-13 13:27:00,1,type3
1206,transfer,75059,86903,215500,2019-03-04 09:22:00,1,type3
1207,transfer,21067,86903,215500,2019-03-25 14:14:00,1,type3
1208,transfer,25848,86903,215500,2019-07-12 08:38:00,1,type3
1209,transfer,81680,86903,215500,2019-06-26 12:42:00,1,type3
1210,transfer,55920,86903,215500,2019-06-01 09:27:00,1,type3
1211,transfer,6285,18941,386525,2019-07-01 14:29:00,1,type3
1212,transfer,52830,18941,386525,2019-06-28 14:39:00,1,type3
1213,transfer,29188,18941,386526,2019-05-13 14:39:00,1,type3
1214,transfer,31821,18941,386526,2019-04-10 08:45:00,1,type3
1215,transfer,67272,18941,386526,2019-03-17 11:51:00,1,type3
1216,transfer,59142,18941,386526,2019-03-02 12:17:00,1,type3
1217,transfer,88826,18941,386526,2019-05-06 08:03:00,1,type3
1218,transfer,11058,18941,386526,2019-04-24 08:03:00,1,type3
1219,transfer,21206,18941,386526,2019-04-02 15:35:00,1,type3
1220,transfer,34047,18941,386526,2019-07-01 11:18:00,1,type3
1221,transfer,45667,18941,386526,2019-03-24 09:08:00,1,type3
1222,transfer,87623,18941,386526,2019-03-13 14:00:00,1,type3
1223,transfer,87578,18941,386526,2019-04-25 10:13:00,1,type3
1224,transfer,62587,18941,386526,2019-05-26 12:21:00,1,type3
1225,transfer,51916,18941,386526,2019-03-25 11:42:00,1,type3
1226,transfer,66755,18941,386526,2019-04-18 11:23:00,1,type3
1227,transfer,37661,18941,386526,2019-06-05 08:13:00,1,type3
1228,transfer,83585,18941,386526,2019-04-29 15:03:00,1,type3
1229,transfer,71048,18941,386526,2019-07-09 09:02:00,1,type3
1230,transfer,79112,18941,386526,2019-04-30 08:05:00,1,type3
1231,transfer,9373,86839,478195,2019-03-10 15:34:00,1,type3
1232,transfer,85972,86839,478195,2019-04-10 11:24:00,1,type3
